Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
36,"V Yussupov, U Breitenbücher, F Leymann…","Facing the unplanned migration of serverless applications: A study on portability problems, solutions, and dead ends",2019,"Proceedings of the 12th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3344341.3368813","https://scholar.google.com/scholar?cites=29812120529293293&as_sdt=2005&sciodt=0,5&hl=en",328,"2023-11-04 14:24:16","","10.1145/3344341.3368813","","",,,,,36,9.00,9,4,4,"… associated with the term serverless as it allows developing … explore the challenges of migrating serverless, FaaS-based … four prevalent yet intentionally simple serverless use cases and …","https://www.iaas.uni-stuttgart.de/publications/Yussupov2019_FaaSPortability.pdf","https://scholar.google.com/scholar?q=related:7U8mNvfpaQAJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
8,"VM Bhasi, JR Gunasekaran, A Sharma…","Cypress: input size-sensitive container provisioning and request scheduling for serverless platforms",2022,"Proceedings of the 13th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3542929.3563464","https://scholar.google.com/scholar?cites=9488720316830112333&as_sdt=2005&sciodt=0,5&hl=en",492,"2023-11-04 14:24:16","","10.1145/3542929.3563464","","",,,,,8,8.00,2,4,1,"The growing popularity of the serverless platform has seen an increase in the number and variety of applications (apps) being deployed on it. The majority of these apps process user-…","http://faculty.washington.edu/wlloyd/courses/tcss562/papers/CypressInputSize-sensitiveContainerProvisioningandRequestSchedulingforServerlessPlatforms.pdf","https://scholar.google.com/scholar?q=related:Tdqw0dq0roMJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
36,"VM Bhasi, JR Gunasekaran, P Thinakaran…","Kraken: Adaptive container provisioning for deploying dynamic dags in serverless platforms",2021,"Proceedings of the …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3472883.3486992","https://scholar.google.com/scholar?cites=13427260034565073445&as_sdt=2005&sciodt=0,5&hl=en",249,"2023-11-04 14:24:16","","10.1145/3472883.3486992","","",,,,,36,18.00,9,4,2,"… We start with providing an overview of serverless DAGs along with related work (Table 1) … Serverless function chains are formed by stitching together various individual serverless …","https://dl.acm.org/doi/pdf/10.1145/3472883.3486992","https://scholar.google.com/scholar?q=related:JeoMW9w1V7oJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
62,"W Cao, Y Zhang, X Yang, F Li, S Wang, Q Hu…","Polardb serverless: A cloud native database for disaggregated data centers",2021,"Proceedings of the …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3448016.3457560","https://scholar.google.com/scholar?cites=13933536714647670407&as_sdt=2005&sciodt=0,5&hl=en",237,"2023-11-04 14:24:16","","10.1145/3448016.3457560","","",,,,,62,31.00,9,7,2,"… In this paper, we describe the novel architecture of PolarDB Serverless, which follows the … Compared to the architecture that uses local resources, PolarDB Serverless achieves better …","https://dl.acm.org/doi/pdf/10.1145/3448016.3457560","https://scholar.google.com/scholar?q=related:hw5wpdHdXcEJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
26,"W Ling, L Ma, C Tian, Z Hu","Pigeon: A dynamic and efficient serverless and FaaS framework for private cloud",2019,"2019 International Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9071414/","https://scholar.google.com/scholar?cites=14701844258475601559&as_sdt=2005&sciodt=0,5&hl=en",273,"2023-11-04 14:24:16","","","","",,,,,26,6.50,7,4,4,"… to Serverless Function-as-a-Service (FaaS) architecture. However, current Serverless FaaS … In this paper, we build a new Framework — Pigeon that brings Serverless and FaaS …","https://wvvw.easychair.org/publications/preprint_download/dRmL","https://scholar.google.com/scholar?q=related:l-6NmXVxB8wJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
43,"W Lloyd, M Vu, B Zhang, O David…","Improving application migration to serverless computing platforms: Latency mitigation with keep-alive workloads",2018,"2018 IEEE/ACM …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8605779/","https://scholar.google.com/scholar?cites=12938654629737683248&as_sdt=2005&sciodt=0,5&hl=en",297,"2023-11-04 14:24:16","","","","",,,,,43,8.60,9,5,5,"… to the AWS Lambda serverless platform. We investigate … workloads to preserve serverless infrastructure to minimize cold … hosted on serverless platforms for a fraction of the cost. …","","https://scholar.google.com/scholar?q=related:MFn6dNVVj7MJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
323,"W Lloyd, S Ramesh, S Chinthalapati…","Serverless computing: An investigation of factors influencing microservice performance",2018,"… conference on cloud …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8360324/","https://scholar.google.com/scholar?cites=12563560409620999478&as_sdt=2005&sciodt=0,5&hl=en",37,"2023-11-04 14:24:16","","","","",,,,,323,64.60,81,4,5,"… which influence microservice performance afforded by serverless computing. We examine hosting … We identify four states of serverless infrastructure including: provider cold, VM cold, …","https://www.cs.colostate.edu/~shrideep/papers/ServerlessComputing-IC2E-2018.pdf","https://scholar.google.com/scholar?q=related:Nu2ewaC7Wq4J:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
12,"W O'Meara, RG Lennon","Serverless computing security: Protecting application logic",2020,"2020 31st Irish Signals and Systems …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9180214/","https://scholar.google.com/scholar?cites=8420000579340983876&as_sdt=2005&sciodt=0,5&hl=en",420,"2023-11-04 14:24:16","","","","",,,,,12,4.00,6,2,3,"… Serverless computing enables organisations to avail of the inherent and unlimited flexibility and scalability that serverless … that are unique to serverless architectures, that if not included …","https://www.researchgate.net/profile/Ruth-Lennon-2/publication/344000589_Serverless_Computing_Security_Protecting_Application_Logic/links/62d1500f5aab971198b1400a/Serverless-Computing-Security-Protecting-Application-Logic.pdf","https://scholar.google.com/scholar?q=related:RN4zdOrZ2XQJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
9,"W Shin, WH Kim, C Min","Fireworks: A fast, efficient, and safe serverless framework using vm-level post-jit snapshot",2022,"… of the Seventeenth European Conference on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3492321.3519581","https://scholar.google.com/scholar?cites=10913944923489737126&as_sdt=2005&sciodt=0,5&hl=en",410,"2023-11-04 14:24:16","","10.1145/3492321.3519581","","",,,,,9,9.00,3,3,1,"… already offer their own serverless computing services, … A serverless application consists of chains of serverless functions, which are a unit of deployment and execution in serverless …","https://dl.acm.org/doi/pdf/10.1145/3492321.3519581","https://scholar.google.com/scholar?q=related:ppnIVhUfdpcJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
25,"W Ye, AI Khan, EA Kendall","Distributed network file storage for a serverless (P2P) network",2003,"The 11th IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/1266214/","https://scholar.google.com/scholar?cites=14215595478301240795&as_sdt=2005&sciodt=0,5&hl=en",500,"2023-11-04 14:24:16","","","","",,,,,25,1.25,8,3,20,"… This section provides a brief description on the Serverless Layer. The Serverless Layer provides an interface to the P2P network. The main functions of the Layer may be divided into …","","https://scholar.google.com/scholar?q=related:223LIsXwR8UJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
61,"W Zhang, V Fang, A Panda, S Shenker","Kappa: A programming framework for serverless computing",2020,"… of the 11th ACM Symposium on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3419111.3421277","https://scholar.google.com/scholar?cites=12780221375947417173&as_sdt=2005&sciodt=0,5&hl=en",93,"2023-11-04 14:24:16","","10.1145/3419111.3421277","","",,,,,61,20.33,15,4,3,"… serverless for general applications? In our work, we found that the many benefits of serverless … statistical multiplexing from the short-livedness of serverless functions, and the tenant, fast …","https://dl.acm.org/doi/pdf/10.1145/3419111.3421277","https://scholar.google.com/scholar?q=related:VSYzAKF3XLEJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
767,"WJ Bolosky, JR Douceur, D Ely…","Feasibility of a serverless distributed file system deployed on an existing set of desktop PCs",2000,"ACM SIGMETRICS …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/345063.339345","https://scholar.google.com/scholar?cites=10248158289589068146&as_sdt=2005&sciodt=0,5&hl=en",106,"2023-11-04 14:24:16","","10.1145/345063.339345","","",,,,,767,33.35,192,4,23,"We consider an architecture for a serverless distributed file system that does not assume mutual trust among the client computers. The system provides security, availability, and …","https://dl.acm.org/doi/pdf/10.1145/345063.339345","https://scholar.google.com/scholar?q=related:cmHu1KrFOI4J:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
12,"X Liu, J Wen, Z Chen, D Li, J Chen, Y Liu…","FaaSLight: General Application-Level Cold-Start Latency Optimization for Function-as-a-Service in Serverless Computing",2023,"ACM Transactions on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3585007","https://scholar.google.com/scholar?cites=15904270356140044290&as_sdt=2005&sciodt=0,5&hl=en",336,"2023-11-04 14:24:16","","10.1145/3585007","","",,,,,12,12.00,2,7,1,"Serverless computing is a popular cloud computing … popular implementation of serverless computing, representing … seamlessly deployed on popular serverless platforms such as AWS …","https://discovery.ucl.ac.uk/id/eprint/10164013/1/TOSEM23-FaaSLight.pdf","https://scholar.google.com/scholar?q=related:ArCA3Z9Rt9wJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
7,"X Lyu, L Cherkasova, R Aitken, G Parmer…","Towards efficient processing of latency-sensitive serverless dags at the edge",2022,"Proceedings of the 5th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3517206.3526274","https://scholar.google.com/scholar?cites=4828013490974446585&as_sdt=2005&sciodt=0,5&hl=en",488,"2023-11-04 14:24:16","","10.1145/3517206.3526274","","",,,,,7,7.00,1,5,1,"… Serverless computing is a particularly promising architecture … However, running DAG functions on a serverless platform … Sledge, a Wasm-based serverless runtime, can be extended to …","https://dl.acm.org/doi/pdf/10.1145/3517206.3526274","https://scholar.google.com/scholar?q=related:-VNTrLCMAEMJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
28,"X Niu, D Kumanov, LH Hung, W Lloyd…","Leveraging serverless computing to improve performance for sequence comparison",2019,"Proceedings of the 10th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3307339.3343465","https://scholar.google.com/scholar?cites=3594891884650264038&as_sdt=2005&sciodt=0,5&hl=en",205,"2023-11-04 14:24:16","","10.1145/3307339.3343465","","",,,,,28,7.00,6,5,4,"… This type of serverless computing has tremendous potential for biomedical research in … In our proof of concept example, we demonstrate how serverless computing provides low cost …","https://dl.acm.org/doi/pdf/10.1145/3307339.3343465","https://scholar.google.com/scholar?q=related:5nWDXh-f4zEJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
6,"X Wei, F Lu, T Wang, J Gu, Y Yang, R Chen…","No Provisioned Concurrency: Fast {RDMA-codesigned} Remote Fork for Serverless Computing",2023,"… USENIX Symposium on …","usenix.org","https://www.usenix.org/conference/osdi23/presentation/wei-rdma","https://scholar.google.com/scholar?cites=5088765414723171912&as_sdt=2005&sciodt=0,5&hl=en",389,"2023-11-04 14:24:16","","","","",,,,,6,6.00,1,7,1,"… with FN, a popular serverless platform. Under load spikes in real-world serverless workloads, … For serverless workflow that requires state transfer, MITOSIS improves its execution time by …","https://www.usenix.org/system/files/osdi23-wei-rdma.pdf","https://scholar.google.com/scholar?q=related:SDbe6S7tnkYJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
18,"X Yao, N Chen, X Yuan, P Ou","Performance optimization of serverless edge computing function offloading based on deep reinforcement learning",2023,"Future Generation Computer Systems","Elsevier","https://www.sciencedirect.com/science/article/pii/S0167739X2200293X","https://scholar.google.com/scholar?cites=6568367459787096654&as_sdt=2005&sciodt=0,5&hl=en",398,"2023-11-04 14:24:16","","","","",,,,,18,18.00,5,4,1,"… We study the serverless function offloading problem in the scenario of an execution model with a combination of stateful and stateless serverless edge computing systems. From a long-…","","https://scholar.google.com/scholar?q=related:TkLYameHJ1sJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
4,"Y Fu, L Liu, H Wang, Y Cheng…","SFS: smart OS scheduling for serverless functions",2022,"… Conference for High …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10046062/","https://scholar.google.com/scholar?cites=15279132161781038522&as_sdt=2005&sciodt=0,5&hl=en",369,"2023-11-04 14:24:16","","","","",,,,,4,4.00,1,5,1,"Serverless computing enables a new way of building and scaling cloud applications by allowing developers to write fine-grained serverless or cloud functions. The execution duration of …","https://arxiv.org/pdf/2209.01709","https://scholar.google.com/scholar?q=related:un00s79hCtQJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
84,"Y Kim, J Lin","Serverless data analytics with flint",2018,"2018 IEEE 11th International Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8457831/","https://scholar.google.com/scholar?cites=6820277582053592407&as_sdt=2005&sciodt=0,5&hl=en",152,"2023-11-04 14:24:16","","","","",,,,,84,16.80,42,2,5,"… Standard serverless deployments are … Most serverless applications are user facing, even if users are not directly involved in the processing pipeline. This paper explores serverless …","https://arxiv.org/pdf/1803.06354","https://scholar.google.com/scholar?q=related:V03dU1N-pl4J:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
45,"Y Li, Y Lin, Y Wang, K Ye, C Xu","Serverless computing: state-of-the-art, challenges and opportunities",2022,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9756233/","https://scholar.google.com/scholar?cites=11402040909987025005&as_sdt=2005&sciodt=0,5&hl=en",23,"2023-11-04 14:24:16","","","","",,,,,45,45.00,9,5,1,"… Abstract—Serverless computing is growing in popularity by … Specifically, serverless allows users to focus squarely on the … In this paper, we conduct a comprehensive survey of serverless …","","https://scholar.google.com/scholar?q=related:bZA_CswvPJ4J:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
